gene_id,sample_id,mutation_type
Gene_0440,Patient_026,frameshift
Gene_0440,Patient_089,missense
Gene_0440,Patient_134,missense
Gene_0441,Patient_160,nonsense
Gene_0441,Patient_178,frameshift
Gene_0441,Patient_152,nonsense
Gene_0441,Patient_199,nonsense
Gene_0441,Patient_147,frameshift
Gene_0441,Patient_064,nonsense
Gene_0441,Patient_198,frameshift
Gene_0441,Patient_174,missense
Gene_0441,Patient_067,missense
Gene_0441,Patient_003,nonsense
Gene_0442,Patient_141,nonsense
Gene_0442,Patient_139,missense
Gene_0442,Patient_003,nonsense
Gene_0442,Patient_049,missense
Gene_0442,Patient_129,nonsense
Gene_0442,Patient_043,missense
Gene_0442,Patient_026,nonsense
Gene_0442,Patient_175,frameshift
Gene_0442,Patient_095,frameshift
Gene_0442,Patient_063,nonsense
Gene_0443,Patient_096,nonsense
Gene_0443,Patient_089,missense
Gene_0443,Patient_017,nonsense
Gene_0443,Patient_117,nonsense
Gene_0443,Patient_183,frameshift
Gene_0443,Patient_059,missense
Gene_0443,Patient_094,frameshift
Gene_0443,Patient_037,frameshift
Gene_0443,Patient_162,frameshift
Gene_0443,Patient_088,frameshift
Gene_0444,Patient_040,missense
Gene_0444,Patient_157,missense
Gene_0444,Patient_158,missense
Gene_0444,Patient_002,frameshift
Gene_0444,Patient_142,frameshift
Gene_0444,Patient_077,frameshift
Gene_0444,Patient_126,frameshift
Gene_0444,Patient_194,nonsense
Gene_0444,Patient_051,missense
Gene_0444,Patient_189,missense
Gene_0445,Patient_145,missense
Gene_0445,Patient_162,missense
Gene_0445,Patient_019,missense
Gene_0445,Patient_024,nonsense
Gene_0445,Patient_194,missense
Gene_0445,Patient_155,missense
Gene_0445,Patient_166,nonsense
Gene_0445,Patient_034,nonsense
Gene_0445,Patient_127,missense
Gene_0445,Patient_015,frameshift
Gene_0446,Patient_006,frameshift
Gene_0446,Patient_135,nonsense
Gene_0446,Patient_005,missense
Gene_0446,Patient_040,frameshift
Gene_0446,Patient_000,missense
Gene_0446,Patient_145,nonsense
Gene_0446,Patient_084,frameshift
Gene_0446,Patient_184,missense
Gene_0446,Patient_123,missense
Gene_0446,Patient_063,frameshift
Gene_0447,Patient_021,missense
Gene_0447,Patient_147,nonsense
Gene_0447,Patient_136,nonsense
Gene_0447,Patient_119,missense
Gene_0447,Patient_072,frameshift
Gene_0447,Patient_196,missense
Gene_0447,Patient_068,frameshift
Gene_0447,Patient_035,nonsense
Gene_0447,Patient_174,nonsense
Gene_0447,Patient_088,missense
Gene_0448,Patient_107,missense
Gene_0448,Patient_073,nonsense
Gene_0448,Patient_090,missense
Gene_0448,Patient_155,missense
Gene_0448,Patient_141,missense
Gene_0448,Patient_165,missense
Gene_0448,Patient_161,frameshift
Gene_0448,Patient_093,missense
Gene_0448,Patient_042,nonsense
Gene_0448,Patient_016,frameshift
Gene_0449,Patient_146,missense
Gene_0449,Patient_144,nonsense
Gene_0449,Patient_182,frameshift
Gene_0449,Patient_097,missense
Gene_0449,Patient_042,frameshift
Gene_0449,Patient_061,nonsense
Gene_0449,Patient_185,nonsense
Gene_0449,Patient_188,nonsense
Gene_0449,Patient_148,missense
Gene_0449,Patient_033,missense
Gene_0450,Patient_034,nonsense
Gene_0450,Patient_063,missense
Gene_0450,Patient_086,missense
Gene_0450,Patient_072,nonsense
Gene_0450,Patient_133,missense
Gene_0450,Patient_132,missense
Gene_0450,Patient_070,frameshift
Gene_0450,Patient_026,frameshift
Gene_0450,Patient_058,nonsense
Gene_0450,Patient_102,frameshift
Gene_0451,Patient_045,missense
Gene_0451,Patient_006,missense
Gene_0451,Patient_126,frameshift
Gene_0451,Patient_088,frameshift
Gene_0451,Patient_091,nonsense
Gene_0451,Patient_169,missense
Gene_0451,Patient_038,missense
Gene_0451,Patient_185,nonsense
Gene_0451,Patient_096,frameshift
Gene_0451,Patient_081,frameshift
Gene_0452,Patient_017,missense
Gene_0452,Patient_013,nonsense
Gene_0452,Patient_179,missense
Gene_0452,Patient_113,nonsense
Gene_0452,Patient_089,nonsense
Gene_0452,Patient_170,frameshift
Gene_0452,Patient_069,missense
Gene_0452,Patient_156,missense
Gene_0452,Patient_080,frameshift
Gene_0452,Patient_194,frameshift
Gene_0453,Patient_098,frameshift
Gene_0453,Patient_165,missense
Gene_0453,Patient_143,missense
Gene_0453,Patient_160,missense
Gene_0453,Patient_074,frameshift
Gene_0453,Patient_009,frameshift
Gene_0453,Patient_131,frameshift
Gene_0453,Patient_123,nonsense
Gene_0453,Patient_121,frameshift
Gene_0453,Patient_101,missense
Gene_0453,Patient_156,nonsense
Gene_0453,Patient_173,frameshift
Gene_0453,Patient_018,missense
Gene_0453,Patient_042,nonsense
Gene_0453,Patient_159,missense
Gene_0453,Patient_046,nonsense
Gene_0453,Patient_065,missense
Gene_0453,Patient_073,nonsense
Gene_0453,Patient_040,nonsense
Gene_0453,Patient_172,missense
Gene_0453,Patient_177,missense
Gene_0453,Patient_113,frameshift
Gene_0453,Patient_163,missense
Gene_0453,Patient_055,missense
Gene_0453,Patient_117,missense
Gene_0453,Patient_122,nonsense
Gene_0453,Patient_094,missense
Gene_0453,Patient_084,nonsense
Gene_0453,Patient_013,missense
Gene_0453,Patient_001,missense
Gene_0453,Patient_170,frameshift
Gene_0453,Patient_061,missense
Gene_0453,Patient_022,nonsense
Gene_0453,Patient_052,nonsense
Gene_0453,Patient_017,nonsense
Gene_0453,Patient_114,nonsense
Gene_0453,Patient_081,missense
Gene_0453,Patient_033,nonsense
Gene_0453,Patient_195,missense
Gene_0453,Patient_069,missense
Gene_0454,Patient_109,nonsense
Gene_0454,Patient_093,missense
Gene_0454,Patient_158,missense
Gene_0454,Patient_168,missense
Gene_0454,Patient_004,frameshift
Gene_0454,Patient_157,nonsense
Gene_0454,Patient_165,nonsense
Gene_0454,Patient_020,missense
Gene_0454,Patient_017,nonsense
Gene_0454,Patient_199,frameshift
Gene_0455,Patient_146,frameshift
Gene_0455,Patient_129,frameshift
Gene_0455,Patient_147,missense
Gene_0455,Patient_131,nonsense
Gene_0455,Patient_035,frameshift
Gene_0455,Patient_068,nonsense
Gene_0455,Patient_012,frameshift
Gene_0455,Patient_165,nonsense
Gene_0455,Patient_085,nonsense
Gene_0455,Patient_041,frameshift
Gene_0456,Patient_027,frameshift
Gene_0456,Patient_042,missense
Gene_0456,Patient_193,frameshift
Gene_0456,Patient_018,missense
Gene_0456,Patient_194,frameshift
Gene_0456,Patient_002,nonsense
Gene_0456,Patient_083,frameshift
Gene_0456,Patient_185,missense
Gene_0456,Patient_133,missense
Gene_0456,Patient_033,frameshift
Gene_0457,Patient_001,nonsense
Gene_0457,Patient_036,missense
Gene_0457,Patient_084,frameshift
Gene_0457,Patient_141,frameshift
Gene_0457,Patient_102,missense
Gene_0457,Patient_196,nonsense
Gene_0457,Patient_173,frameshift
Gene_0457,Patient_032,frameshift
Gene_0457,Patient_056,frameshift
Gene_0457,Patient_083,missense
Gene_0458,Patient_161,nonsense
Gene_0458,Patient_137,frameshift
Gene_0458,Patient_003,nonsense
Gene_0458,Patient_051,frameshift
Gene_0458,Patient_069,missense
Gene_0458,Patient_076,missense
Gene_0458,Patient_183,nonsense
Gene_0458,Patient_177,nonsense
Gene_0458,Patient_020,frameshift
Gene_0458,Patient_086,nonsense
Gene_0459,Patient_159,frameshift
Gene_0459,Patient_168,nonsense
Gene_0459,Patient_087,nonsense
Gene_0459,Patient_091,frameshift
Gene_0459,Patient_012,frameshift
Gene_0459,Patient_125,nonsense
Gene_0459,Patient_192,frameshift
Gene_0459,Patient_128,missense
Gene_0459,Patient_069,frameshift
Gene_0459,Patient_043,missense
Gene_0460,Patient_003,frameshift
Gene_0460,Patient_056,nonsense
Gene_0460,Patient_013,missense
Gene_0460,Patient_167,frameshift
Gene_0460,Patient_176,missense
Gene_0460,Patient_009,frameshift
Gene_0460,Patient_194,missense
Gene_0460,Patient_110,frameshift
Gene_0460,Patient_049,frameshift
Gene_0460,Patient_052,nonsense
Gene_0461,Patient_042,nonsense
Gene_0461,Patient_058,nonsense
Gene_0461,Patient_072,nonsense
Gene_0461,Patient_036,nonsense
Gene_0461,Patient_034,missense
Gene_0461,Patient_068,nonsense
Gene_0461,Patient_132,frameshift
Gene_0461,Patient_156,frameshift
Gene_0461,Patient_113,nonsense
Gene_0461,Patient_176,nonsense
Gene_0462,Patient_106,nonsense
Gene_0462,Patient_132,frameshift
Gene_0462,Patient_050,frameshift
Gene_0462,Patient_154,nonsense
Gene_0462,Patient_091,missense
Gene_0462,Patient_043,missense
Gene_0462,Patient_163,missense
Gene_0462,Patient_157,missense
Gene_0462,Patient_059,missense
Gene_0462,Patient_067,nonsense
Gene_0463,Patient_107,frameshift
Gene_0463,Patient_114,frameshift
Gene_0463,Patient_124,frameshift
Gene_0463,Patient_134,missense
Gene_0463,Patient_197,missense
Gene_0463,Patient_106,frameshift
Gene_0463,Patient_035,missense
Gene_0463,Patient_166,missense
Gene_0463,Patient_004,nonsense
Gene_0463,Patient_189,frameshift
Gene_0464,Patient_140,nonsense
Gene_0464,Patient_151,frameshift
Gene_0464,Patient_178,frameshift
Gene_0464,Patient_093,missense
Gene_0464,Patient_128,missense
Gene_0464,Patient_123,missense
Gene_0464,Patient_082,frameshift
Gene_0464,Patient_062,frameshift
Gene_0464,Patient_163,missense
Gene_0464,Patient_007,frameshift
Gene_0465,Patient_100,missense
Gene_0465,Patient_185,nonsense
Gene_0465,Patient_162,missense
Gene_0465,Patient_041,frameshift
Gene_0465,Patient_001,frameshift
Gene_0465,Patient_078,missense
Gene_0465,Patient_018,frameshift
Gene_0465,Patient_138,frameshift
Gene_0465,Patient_140,missense
Gene_0465,Patient_019,missense
Gene_0466,Patient_126,frameshift
Gene_0466,Patient_047,nonsense
Gene_0466,Patient_069,frameshift
Gene_0466,Patient_050,missense
Gene_0466,Patient_033,missense
Gene_0466,Patient_178,nonsense
Gene_0466,Patient_106,frameshift
Gene_0466,Patient_083,nonsense
Gene_0466,Patient_096,frameshift
Gene_0466,Patient_111,frameshift
Gene_0467,Patient_159,missense
Gene_0467,Patient_022,nonsense
Gene_0467,Patient_052,missense
Gene_0467,Patient_024,frameshift
Gene_0467,Patient_085,frameshift
Gene_0467,Patient_077,frameshift
Gene_0467,Patient_047,nonsense
Gene_0467,Patient_169,frameshift
Gene_0467,Patient_193,nonsense
Gene_0467,Patient_095,frameshift
Gene_0468,Patient_016,nonsense
Gene_0468,Patient_005,nonsense
Gene_0468,Patient_170,missense
Gene_0468,Patient_077,nonsense
Gene_0468,Patient_081,frameshift
Gene_0468,Patient_177,missense
Gene_0468,Patient_151,nonsense
Gene_0468,Patient_115,nonsense
Gene_0468,Patient_070,frameshift
Gene_0468,Patient_029,missense
Gene_0469,Patient_091,missense
Gene_0469,Patient_013,missense
Gene_0469,Patient_021,missense
Gene_0469,Patient_194,nonsense
Gene_0469,Patient_049,nonsense
Gene_0469,Patient_121,missense
Gene_0469,Patient_192,missense
Gene_0469,Patient_111,frameshift
Gene_0469,Patient_063,frameshift
Gene_0469,Patient_055,frameshift
Gene_0470,Patient_174,frameshift
Gene_0470,Patient_168,nonsense
Gene_0470,Patient_028,nonsense
Gene_0470,Patient_155,nonsense
Gene_0470,Patient_120,frameshift
Gene_0470,Patient_084,frameshift
Gene_0470,Patient_144,missense
Gene_0470,Patient_194,nonsense
Gene_0470,Patient_172,frameshift
Gene_0470,Patient_150,frameshift
Gene_0471,Patient_025,nonsense
Gene_0471,Patient_187,frameshift
Gene_0471,Patient_114,nonsense
Gene_0471,Patient_198,nonsense
Gene_0471,Patient_124,frameshift
Gene_0471,Patient_022,frameshift
Gene_0471,Patient_051,nonsense
Gene_0471,Patient_174,nonsense
Gene_0471,Patient_192,missense
Gene_0471,Patient_159,frameshift
Gene_0472,Patient_199,frameshift
Gene_0472,Patient_062,frameshift
Gene_0472,Patient_152,frameshift
Gene_0472,Patient_108,missense
Gene_0472,Patient_138,missense
Gene_0472,Patient_168,frameshift
Gene_0472,Patient_192,nonsense
Gene_0472,Patient_042,missense
Gene_0472,Patient_041,missense
Gene_0472,Patient_151,missense
Gene_0473,Patient_141,nonsense
Gene_0473,Patient_085,nonsense
Gene_0473,Patient_111,missense
Gene_0473,Patient_034,missense
Gene_0473,Patient_195,frameshift
Gene_0473,Patient_002,missense
Gene_0473,Patient_110,missense
Gene_0473,Patient_191,missense
Gene_0473,Patient_168,frameshift
Gene_0473,Patient_088,frameshift
Gene_0474,Patient_173,frameshift
Gene_0474,Patient_119,missense
Gene_0474,Patient_152,missense
Gene_0474,Patient_088,nonsense
Gene_0474,Patient_063,nonsense
Gene_0474,Patient_150,nonsense
Gene_0474,Patient_064,missense
Gene_0474,Patient_174,nonsense
Gene_0474,Patient_154,missense
Gene_0474,Patient_019,missense
Gene_0475,Patient_055,missense
Gene_0475,Patient_122,nonsense
Gene_0475,Patient_174,missense
Gene_0475,Patient_153,missense
Gene_0475,Patient_068,missense
Gene_0475,Patient_032,nonsense
Gene_0475,Patient_179,missense
Gene_0475,Patient_196,nonsense
Gene_0475,Patient_159,frameshift
Gene_0475,Patient_066,nonsense
Gene_0476,Patient_110,missense
Gene_0476,Patient_038,frameshift
Gene_0476,Patient_198,nonsense
Gene_0476,Patient_010,missense
Gene_0476,Patient_089,nonsense
Gene_0476,Patient_071,missense
Gene_0476,Patient_152,nonsense
Gene_0476,Patient_020,nonsense
Gene_0476,Patient_064,frameshift
Gene_0476,Patient_180,nonsense
Gene_0476,Patient_118,nonsense
Gene_0476,Patient_155,frameshift
Gene_0476,Patient_036,frameshift
Gene_0476,Patient_183,frameshift
Gene_0476,Patient_107,nonsense
Gene_0476,Patient_082,frameshift
Gene_0476,Patient_092,frameshift
Gene_0476,Patient_056,frameshift
Gene_0476,Patient_176,missense
Gene_0476,Patient_013,frameshift
Gene_0476,Patient_138,frameshift
Gene_0476,Patient_124,frameshift
Gene_0476,Patient_037,nonsense
Gene_0476,Patient_147,missense
Gene_0476,Patient_003,nonsense
Gene_0476,Patient_111,missense
Gene_0476,Patient_123,frameshift
Gene_0476,Patient_060,frameshift
Gene_0476,Patient_188,nonsense
Gene_0476,Patient_043,frameshift
Gene_0476,Patient_068,missense
Gene_0476,Patient_027,nonsense
Gene_0476,Patient_001,nonsense
Gene_0476,Patient_061,frameshift
Gene_0476,Patient_174,frameshift
Gene_0476,Patient_078,missense
Gene_0476,Patient_100,frameshift
Gene_0476,Patient_084,missense
Gene_0476,Patient_048,nonsense
Gene_0476,Patient_130,missense
Gene_0477,Patient_070,missense
Gene_0477,Patient_168,missense
Gene_0477,Patient_059,missense
Gene_0477,Patient_055,frameshift
Gene_0477,Patient_107,nonsense
Gene_0477,Patient_127,missense
Gene_0477,Patient_164,frameshift
Gene_0477,Patient_126,nonsense
Gene_0477,Patient_011,frameshift
Gene_0477,Patient_125,nonsense
Gene_0478,Patient_158,missense
Gene_0478,Patient_133,nonsense
Gene_0478,Patient_022,frameshift
Gene_0478,Patient_081,nonsense
Gene_0478,Patient_197,frameshift
Gene_0478,Patient_112,nonsense
Gene_0478,Patient_151,frameshift
Gene_0478,Patient_084,missense
Gene_0478,Patient_167,frameshift
Gene_0478,Patient_043,missense
Gene_0479,Patient_045,nonsense
Gene_0479,Patient_161,nonsense
Gene_0479,Patient_155,missense
Gene_0479,Patient_007,missense
Gene_0479,Patient_132,nonsense
Gene_0479,Patient_166,frameshift
Gene_0479,Patient_046,frameshift
Gene_0479,Patient_066,nonsense
Gene_0479,Patient_142,nonsense
Gene_0479,Patient_175,missense
Gene_0480,Patient_165,frameshift
Gene_0480,Patient_066,missense
Gene_0480,Patient_147,nonsense
Gene_0480,Patient_006,nonsense
Gene_0480,Patient_156,nonsense
Gene_0480,Patient_043,missense
Gene_0480,Patient_034,frameshift
Gene_0480,Patient_085,nonsense
Gene_0480,Patient_065,frameshift
Gene_0480,Patient_183,missense
Gene_0481,Patient_139,nonsense
Gene_0481,Patient_194,nonsense
Gene_0481,Patient_110,missense
Gene_0481,Patient_023,missense
Gene_0481,Patient_029,frameshift
Gene_0481,Patient_037,frameshift
Gene_0481,Patient_144,missense
Gene_0481,Patient_092,missense
Gene_0481,Patient_118,frameshift
Gene_0481,Patient_153,nonsense
Gene_0482,Patient_151,frameshift
Gene_0482,Patient_170,frameshift
Gene_0482,Patient_006,frameshift
Gene_0482,Patient_112,missense
Gene_0482,Patient_190,missense
Gene_0482,Patient_078,nonsense
Gene_0482,Patient_067,nonsense
Gene_0482,Patient_002,nonsense
Gene_0482,Patient_064,nonsense
Gene_0482,Patient_185,nonsense
Gene_0483,Patient_022,nonsense
Gene_0483,Patient_032,frameshift
Gene_0483,Patient_043,frameshift
Gene_0483,Patient_132,nonsense
Gene_0483,Patient_089,missense
Gene_0483,Patient_143,missense
Gene_0483,Patient_039,frameshift
Gene_0483,Patient_081,missense
Gene_0483,Patient_196,missense
Gene_0483,Patient_016,nonsense
Gene_0484,Patient_063,missense
Gene_0484,Patient_119,missense
Gene_0484,Patient_100,frameshift
Gene_0484,Patient_154,frameshift
Gene_0484,Patient_138,missense
Gene_0484,Patient_051,nonsense
Gene_0484,Patient_053,nonsense
Gene_0484,Patient_147,nonsense
Gene_0484,Patient_035,frameshift
Gene_0484,Patient_005,frameshift
Gene_0485,Patient_125,nonsense
Gene_0485,Patient_113,frameshift
Gene_0485,Patient_087,frameshift
Gene_0485,Patient_191,nonsense
Gene_0485,Patient_166,frameshift
Gene_0485,Patient_040,nonsense
Gene_0485,Patient_021,frameshift
Gene_0485,Patient_034,frameshift
Gene_0485,Patient_066,nonsense
Gene_0485,Patient_136,missense
Gene_0486,Patient_018,missense
Gene_0486,Patient_041,nonsense
Gene_0486,Patient_012,missense
Gene_0486,Patient_026,nonsense
Gene_0486,Patient_087,nonsense
Gene_0486,Patient_125,nonsense
Gene_0486,Patient_188,frameshift
Gene_0486,Patient_036,nonsense
Gene_0486,Patient_184,missense
Gene_0486,Patient_178,nonsense
Gene_0487,Patient_063,frameshift
Gene_0487,Patient_075,frameshift
Gene_0487,Patient_130,nonsense
Gene_0487,Patient_082,missense
Gene_0487,Patient_134,nonsense
Gene_0487,Patient_091,nonsense
Gene_0487,Patient_025,nonsense
Gene_0487,Patient_123,frameshift
Gene_0487,Patient_056,missense
Gene_0487,Patient_057,missense
Gene_0488,Patient_162,missense
Gene_0488,Patient_064,frameshift
Gene_0488,Patient_056,nonsense
Gene_0488,Patient_139,missense
Gene_0488,Patient_073,nonsense
Gene_0488,Patient_153,nonsense
Gene_0488,Patient_049,nonsense
Gene_0488,Patient_103,missense
Gene_0488,Patient_187,missense
Gene_0488,Patient_121,missense
Gene_0489,Patient_040,frameshift
Gene_0489,Patient_142,frameshift
Gene_0489,Patient_117,frameshift
Gene_0489,Patient_079,frameshift
Gene_0489,Patient_108,nonsense
Gene_0489,Patient_081,missense
Gene_0489,Patient_107,frameshift
Gene_0489,Patient_130,missense
Gene_0489,Patient_123,missense
Gene_0489,Patient_106,nonsense
Gene_0490,Patient_009,missense
Gene_0490,Patient_074,missense
Gene_0490,Patient_032,nonsense
Gene_0490,Patient_057,nonsense
Gene_0490,Patient_171,frameshift
Gene_0490,Patient_038,nonsense
Gene_0490,Patient_071,nonsense
Gene_0490,Patient_112,frameshift
Gene_0490,Patient_094,frameshift
Gene_0490,Patient_043,missense
Gene_0491,Patient_104,nonsense
Gene_0491,Patient_061,nonsense
Gene_0491,Patient_134,nonsense
Gene_0491,Patient_194,frameshift
Gene_0491,Patient_156,missense
Gene_0491,Patient_003,frameshift
Gene_0491,Patient_076,frameshift
Gene_0491,Patient_019,missense
Gene_0491,Patient_010,missense
Gene_0491,Patient_121,missense
Gene_0492,Patient_190,missense
Gene_0492,Patient_155,missense
Gene_0492,Patient_044,frameshift
Gene_0492,Patient_154,nonsense
Gene_0492,Patient_130,frameshift
Gene_0492,Patient_138,nonsense
Gene_0492,Patient_183,frameshift
Gene_0492,Patient_137,frameshift
Gene_0492,Patient_087,frameshift
Gene_0492,Patient_158,nonsense
Gene_0492,Patient_164,frameshift
Gene_0492,Patient_039,missense
Gene_0492,Patient_177,missense
Gene_0492,Patient_176,frameshift
Gene_0492,Patient_116,nonsense
Gene_0492,Patient_038,missense
Gene_0492,Patient_150,nonsense
Gene_0492,Patient_108,frameshift
Gene_0492,Patient_125,missense
Gene_0492,Patient_129,missense
Gene_0492,Patient_068,missense
Gene_0492,Patient_099,frameshift
Gene_0492,Patient_194,nonsense
Gene_0492,Patient_127,nonsense
Gene_0492,Patient_166,frameshift
Gene_0492,Patient_189,frameshift
Gene_0492,Patient_023,frameshift
Gene_0492,Patient_027,frameshift
Gene_0492,Patient_081,nonsense
Gene_0492,Patient_033,missense
Gene_0492,Patient_053,nonsense
Gene_0492,Patient_037,frameshift
Gene_0492,Patient_172,frameshift
Gene_0492,Patient_126,nonsense
Gene_0492,Patient_095,missense
Gene_0492,Patient_109,frameshift
Gene_0492,Patient_064,missense
Gene_0492,Patient_031,missense
Gene_0492,Patient_115,nonsense
Gene_0492,Patient_133,frameshift
